    time   dayofyr        tmax        tmin         ppt     N2Oflux      NOflux     CH4oxid         NIT     CO2resp
 1972.0834   37    -8.53   -21.66     0.00       1.6640       0.0000       8.9238      69.9110     732.3770
 1972.0834   38   -21.13   -27.70     0.00       1.6460       0.0000       8.8900      69.1924     733.6551
 1972.0834   39   -24.59   -28.14     0.27       1.6281       0.0000       8.8855      68.4771     735.0960
 1972.0834   40   -23.81   -38.13     0.00       1.6103       0.0000       8.8660      67.7654     735.7783
 1972.0834   41   -12.52   -36.71     0.00       1.5927       0.0000       8.8794      67.0568     737.6987
 1972.0834   42   -10.28   -20.14     0.00       1.5752       0.0000       8.9047      66.3517     741.2718
 1972.0834   43    -5.54   -20.93     0.23       1.5577       0.0000       8.9128      65.6509     745.2361
 1972.0834   44    -4.64   -21.88     0.00       1.5405       0.0000       8.9122      64.9547     749.0601
 1972.0834   45     0.16   -12.56     0.00       1.5233       0.0000       8.9322      64.2628     753.9859
 1972.0834   46     3.40   -14.59     0.00       1.5063       0.0000       8.9340      63.5758     758.7711
 1972.0834   47    -1.80   -14.28     0.00       1.4895       0.0000       8.9272      62.8937     762.9510
 1972.0834   48     4.14   -11.41     0.00       1.4727       0.0000       8.9408      62.2161     767.8530
 1972.0834   49     3.56    -7.86     0.00       1.4562       0.0000       8.9472      61.5433     772.9109
 1972.0834   50     4.26   -12.41     0.00       1.2998       0.0000       8.9475      60.8515     772.6497
 1972.0834   51   -11.02   -20.73     0.00       1.2843       0.0000       8.8931      60.1649     771.5543
 1972.0834   52   -14.23   -23.12     0.00       1.2689       0.0000       8.8723      59.4816     770.8488
 1972.0834   53   -18.07   -23.57     0.21       1.2536       0.0000       8.8586      58.8012     770.4218
 1972.0834   54   -15.84   -20.95     0.04       1.2384       0.0000       8.8614      58.1237     771.5530
 1972.0834   55   -13.64   -21.84     0.21       1.2233       0.0000       8.8621      57.4498     773.4014
 1972.0834   56   -12.86   -22.84     0.02       1.2083       0.0000       8.8569      56.7799     775.1617
 1972.0834   57   -16.36   -28.14     0.04       1.1935       0.0000       8.8347      56.1140     775.3042
 1972.0834   58   -12.19   -27.58     0.00       1.1787       0.0000       8.8369      55.4513     776.7063
 1972.0834   59    -5.85   -15.76     0.00       1.1641       0.0000       8.8680      54.7919     781.5818
 1972.0834   60    -3.48   -14.67     0.00       1.1495       0.0000       8.8744      54.1375     786.4168
 1972.1666   61     5.80    -4.35     0.00       0.9237       0.0000       8.3852      54.4320     789.0671
 1972.1666   62     6.73    -2.39     0.00       0.8590       0.0000       6.6118      53.7346    1451.0496
 1972.1666   63     8.32    -1.07     0.00       1.0160       0.0000       4.0151      53.0309    1592.9094
 1972.1666   64    11.31    -0.01     0.00       1.0069       0.0000       1.3926      52.3316    1610.1411
 1972.1666   65     7.81    -4.40     0.00       0.9876       0.2431       1.4811      51.6379    1621.6815
 1972.1666   66     2.75    -7.77     0.00       0.9438       0.2351       1.6280      50.9510    1612.6221
 1972.1666   67    -3.99   -14.42     0.00       0.9124       0.2301       1.7047      50.2705    1576.4350
 1972.1666   68    -5.41   -15.31     0.00       0.8872       0.2270       1.7926      49.5905    1545.1944
 1972.1666   69     3.31   -10.63     0.00       0.8537       0.2261       2.0066      48.9076    1547.4662
 1972.1666   70    -1.27    -9.02     0.00       0.8323       0.2280       2.1406      48.2299    1543.3021
 1972.1666   71     5.16    -7.97     0.00       0.8054       0.2355       2.3826      47.5544    1554.1761
 1972.1666   72     8.79    -6.46     0.00       0.7723       0.2503       2.6852      46.8834    1574.0816
 1972.1666   73    11.81    -4.33     0.00       0.7316       0.2765       3.0548      46.2179    1603.3272
 1972.1666   74     8.76    -0.56     0.00       0.7001       0.3077       3.3540      45.5598    1631.0440
 1972.1666   75     6.62    -3.42     0.00       0.6737       0.3490       3.6114      44.9175    1641.9986
 1972.1666   76     6.86    -2.59     0.00     723.3468     452.3541       3.9032      44.2809    1656.2819
 1972.1666   77    11.91    -2.66     0.00     528.6199     444.2757       4.3315      41.6075    1684.3294
 1972.1666   78    12.10    -2.36     0.00     350.1675     421.9421       4.7532      39.0296    1711.0702
 1972.1666   79    16.40     0.40     0.06       0.5911       1.7845       5.6016      36.6582    1756.7085
 1972.1666   80    10.43    -2.97     0.00       0.6144       1.8595       5.9076      36.3219    1764.0693
 1972.1666   81    15.90    -0.67     0.00       0.6294       1.9250       6.4499      35.9723    1796.8464
 1972.1666   82    10.70    -5.94     0.32       0.6466       2.4219       5.9115      35.5559    1796.7555
 1972.1666   83    -4.55   -12.11     0.27       0.6416       0.0000       5.8286      35.1923    1759.5583
 1972.1666   84     0.80   -13.72     0.00       0.6883       0.0000       5.6628      34.9191    1741.4902
 1972.1666   85    -0.39   -11.40     0.00       0.6799       0.0000       5.6803      34.6487    1724.8853
 1972.1666   86     3.91    -3.88     0.18       0.6938       2.5541       5.4459      34.3851    1736.2231
 1972.1666   87    -0.24    -5.24     0.00       0.6480       1.9479       5.5828      34.0854    1721.7176
 1972.1666   88     0.87    -6.98     0.00       0.6258       1.8843       5.7873      33.8333    1707.8584
 1972.1666   89     3.13    -9.49     0.00       0.6260       1.8927       6.0423      33.5856    1694.7775
 1972.1666   90     8.90    -3.63     0.00      43.5516     133.0008       6.4914      33.3462    1713.4868
 1972.1666   91    13.38    -2.45     0.00      30.9953      96.5576       6.9893      32.3921    1736.9521
 1972.2500   92    15.44    -4.67     0.00      23.4642      75.4227       7.4454      33.1772    1796.7509
 1972.2500   93     2.76    -4.95     0.00       0.6974       2.2837       7.5045      32.2908    1751.9271
 1972.2500   94    14.57    -3.08     0.00       0.7302       2.5086       8.0264      32.0810    1720.5086
 1972.2500   95     3.70    -9.62     0.00       0.7446       2.6341       8.0284      31.5133    1633.6776
 1972.2500   96     9.65    -7.85     0.00       0.7652       2.8410       8.3587      31.2964    1543.7418
 1972.2500   97    10.93    -4.05     0.00       0.7830       3.0578       8.6450      30.9603    1440.0241
 1972.2500   98    14.95    -0.83     0.14       0.7618       3.6893       8.7708      30.5163    1433.5562
 1972.2500   99     4.13    -1.88     0.27       0.7008       3.0900       8.3031      29.9491    1498.5231
 1972.2500  100    10.71    -5.53     0.00       0.7361       2.7237       8.5890      29.6749    1480.8020
 1972.2500  101    13.43    -3.07     0.00       0.7679       3.0090       8.8866      29.2850    1407.8470
 1972.2500  102    17.31    -3.15     0.00       0.7837       3.2725       9.1635      28.7196    1265.4163
 1972.2500  103    19.27     1.28     0.00       0.7841       3.4749       9.4098      27.9334    1102.8421
 1972.2500  104    16.83    -1.17     0.00       0.7697       3.5692       9.4504      26.8083     943.3544
 1972.2500  105    11.19    -1.24     0.00       0.7540       3.6100       9.3988      25.9484     825.6976
 1972.2500  106    15.65     0.82     0.00       0.7803       3.8822       9.4909      25.3940     769.0003
 1972.2500  107    21.16     3.08     0.00       0.8121       4.2142       9.5595      24.5545     719.5226
 1972.2500  108    28.39     6.16     0.00       0.8113       4.4347       9.5431      23.2351     608.0625
 1972.2500  109    20.94    -0.19     0.00       0.7488       4.2418       9.1122      21.3563     503.2650
 1972.2500  110    16.61     2.75     0.33       0.6659       4.1856       9.4930      20.1884     517.6738
 1972.2500  111    15.13     3.46     0.00       0.6646       3.4892       9.3013      19.4146     444.9371
 1972.2500  112    17.50     3.73     0.00       0.6299       3.4585       9.0165      18.4901     370.6986
 1972.2500  113    22.79     8.85     0.00       0.5761       3.3080       8.5346      17.3899     297.2339
 1972.2500  114    25.43     8.81     0.62       0.7145       8.1235       9.7728      15.9424     584.1149
 1972.2500  115    11.05     1.51     0.40       0.6886       4.4907       9.6532      14.8783     805.0579
 1972.2500  116     3.68    -2.95     0.82       0.6588       0.0000       9.2343      14.6233     789.8560
 1972.2500  117     0.74    -7.86     0.17       0.6078       0.0000       9.0763      14.5303     792.7871
 1972.2500  118     1.59    -5.56     0.00       0.7998       2.2142       8.5888      14.6840    1387.4228
 1972.2500  119     4.09    -3.42     0.00       0.7920       2.2875       8.8480      14.8929    1584.3320
 1972.2500  120     8.94    -4.41     0.00       0.8576       2.6751       9.1648      15.0213    1606.6284
 1972.2500  121    11.22    -1.57     0.00       0.8878       3.0294       9.4141      15.0015    1479.2024
 1972.3334  122    13.16    -2.16     0.00       0.9283       3.4883       9.5461      18.2361    1232.4044
 1972.3334  123    13.40     1.30     0.00       0.8064       3.2851       9.5863      17.6915    1020.4148
 1972.3334  124    21.70     3.02     0.00       0.7411       3.2739       9.5977      16.9190     759.2501
 1972.3334  125    15.21     2.29     0.00       0.6914       3.1960       9.2971      15.3278     635.0477
 1972.3334  126    13.78     6.37     0.00       0.6477       3.1200       9.0776      14.3180     551.1306
 1972.3334  127    11.49     0.06     0.00       0.5769       2.8932       8.6528      13.2418     460.2588
 1972.3334  128    20.90     3.23     0.00       0.4957       2.6357       8.1001      12.5250     343.4713
 1972.3334  129    18.86     1.73     0.00       0.4118       2.2348       7.4579      10.9008     253.6592
 1972.3334  130    23.09     5.55     0.00       0.3600       1.9691       7.0744       9.5595     214.5502
 1972.3334  131    28.53     8.96     0.00       0.3206       1.7389       6.9592       7.9654     210.2403
 1972.3334  132    23.23     4.58     0.00       0.2864       1.5399       6.7388       6.6469     203.8520
 1972.3334  133    24.99    10.19     0.03       0.2590       1.3833       6.6436       5.5568     200.0694
 1972.3334  134    24.20     7.99     0.15       0.2389       1.5801       6.7117       4.6572     197.5496
 1972.3334  135    21.94     4.36     0.00       0.2158       1.1417       6.3793       3.9107     190.4476
 1972.3334  136    22.94     8.66     0.53       0.9296      10.3130       9.2776       3.7600     438.5222
 1972.3334  137    28.44    14.30     0.00       0.6004       5.3715       9.0882      12.8046     324.8725
 1972.3334  138    31.58    18.37     0.00       0.5303       3.3249       8.8175      11.1482     332.1250
 1972.3334  139    27.43    17.43     0.04       0.4678       2.5889       8.3738       9.7366     333.6259
 1972.3334  140    25.39    14.09     0.10       0.4225       2.9807       7.9399       8.5912     331.2854
 1972.3334  141    27.93    12.68     0.00       0.3792       2.1859       7.3288       7.4609     323.7112
 1972.3334  142    24.59    10.12     0.08       0.3461       1.9994       7.1245       6.2612     315.4847
 1972.3334  143    27.94    10.50     0.16       0.3212       2.3238       7.0760       5.2692     310.1930
 1972.3334  144    25.10    10.32     0.44       0.6015       3.0517       9.3160       4.6414     446.8685
 1972.3334  145    25.17    10.16     0.03       0.4944       2.5874       8.9892       4.0620     431.8599
 1972.3334  146    22.10     3.44     0.00       0.3921       2.1151       8.4791       3.5251     403.1642
 1972.3334  147    21.65     7.18     0.00       0.3290       1.8252       7.9708       3.0478     383.8454
 1972.3334  148    27.68    10.98     0.00       0.2954       1.6827       7.3950       2.6379     374.1416
 1972.3334  149    25.09     6.33     0.00       0.2760       1.5836       7.1205       2.2918     356.1487
 1972.3334  150    25.91     9.97     0.00       0.2613       1.5081       6.9473       2.0052     342.2398
 1972.3334  151    21.99     6.80     0.00       0.2455       1.4247       6.7109       1.7676     324.7986
 1972.3334  152    24.01     8.22     0.00       0.2324       1.3564       6.5243       1.5706     310.0404
 1972.4166  153    20.20    12.09     0.00       0.3352       1.9651       6.3438       5.6932     308.8633
 1972.4166  154    22.57    10.22     0.68       1.4064      16.3275       9.9398       5.5470     839.9533
 1972.4166  155    27.49    13.78     0.10       0.7463       6.2866       9.6448       4.9734     604.9954
 1972.4166  156    27.08    13.72     0.05       0.6431       3.8192       9.3262       4.4395     567.7868
 1972.4166  157    26.83    10.14     0.00       0.5253       2.7775       8.9011       3.9286     545.8830
 1972.4166  158    28.23    13.57     0.00       0.4453       2.4270       8.4313       3.4609     534.3620
 1972.4166  159    21.84    12.19     1.72       5.0738      50.5115       9.7482      47.1126   10940.5661
 1972.4166  160    15.79     9.48     0.24       3.8809      31.1469       9.5869      55.8037    8391.0155
 1972.4166  161    16.36    10.17     0.10       3.2438      21.9030       9.8122      55.3868    6209.8670
 1972.4166  162    21.29    10.23     0.05       2.6861      16.5354      10.2919      45.4876    4190.6247
 1972.4166  163    24.71    10.01     0.00       2.1558      12.7298      10.5570      28.6012    2840.7604
 1972.4166  164    21.70     9.35     1.02       3.3155      11.4950       9.7089      63.0698    5490.7274
 1972.4166  165    24.28    12.41     1.78       3.4586       8.9232       7.1671      79.5157    6241.3973
 1972.4166  166    22.95     8.44     0.00       3.2468       7.9640       8.2386      78.8554    6102.0195
 1972.4166  167    19.82     9.88     0.05       3.2513       8.3245       8.8874      74.4327    5778.2996
 1972.4166  168    19.03    11.30     0.00       3.7454      11.6045       9.5124     112.9930    5283.2389
 1972.4166  169    23.54    10.65     0.00       3.3914      11.7896      10.1692      84.6958    4402.6333
 1972.4166  170    22.05    13.50     0.00       2.8978      11.1069      10.4822      61.1614    3535.3103
 1972.4166  171    30.94    15.59     0.00       2.2005       9.5765      10.7976      37.9430    2439.7835
 1972.4166  172    27.81    12.16     0.00       1.6095       7.6872      10.5711      23.6156    1688.7513
 1972.4166  173    30.86    15.83     0.00       1.0794       5.6364      10.0675      13.7162    1131.5291
 1972.4166  174    28.29    11.27     0.08       0.7049       3.9592       8.8268       9.6777     725.5216
 1972.4166  175    29.45    13.18     0.00       0.5928       3.4488       8.0277       8.3110     651.0202
 1972.4166  176    30.09    16.02     0.09       0.5482       3.2359       7.5545       7.0700     642.6165
 1972.4166  177    24.41    13.52     0.00       0.5086       3.0158       7.2826       6.0344     614.1422
 1972.4166  178    24.90    12.45     0.05       0.4734       2.8194       7.0587       5.1693     587.1601
 1972.4166  179    20.61    14.14     0.05       0.4443       2.6515       6.9067       4.4467     564.4115
 1972.4166  180    26.57    10.94     0.00       0.4167       2.4992       6.7168       3.8411     538.7738
 1972.4166  181    29.05    14.79     0.00       0.3970       2.3929       6.4961       3.3355     522.5781
 1972.4166  182    26.21    10.28     0.00       0.3721       2.2545       6.1782       2.9077     495.2628
 1972.5000  183    20.71     9.21     0.00       0.4391       2.6711       5.8940       6.6668     448.3889
 1972.5000  184    25.91    13.48     0.02       0.3893       2.3739       5.6524       5.6503     431.0551
 1972.5000  185    26.10    14.09     1.02       2.6055      27.8002      10.7492      11.1800    2146.4781
 1972.5000  186    28.56    14.24     0.04       1.4986      12.1771      10.3999       8.7382    1383.8309
 1972.5000  187    27.15    13.80     0.79       3.3539      14.2446      10.9300      26.5618    3645.4970
 1972.5000  188    20.33    13.88     0.42       3.3956      11.0844      10.7162      45.3096    5357.2673
 1972.5000  189    15.50    10.97     1.00       4.8081      12.2477       9.0980     104.9169    8782.7927
 1972.5000  190    21.01     7.40     0.10       4.4698      11.9246       9.7714     109.6932    8139.1919
 1972.5000  191    24.65    12.64     0.00       4.3481      13.2797      10.5425      90.9828    6794.1791
 1972.5000  192    30.18    15.42     0.27       4.0767      13.2185      10.8373      76.6276    5947.8080
 1972.5000  193    26.86    13.33     0.00       3.2658      12.4393      10.9361      51.2209    4070.9114
 1972.5000  194    27.79    13.87     0.32       3.2708      12.1723      10.9690      50.7389    4085.9294
 1972.5000  195    23.77     9.99     0.02       2.7227      11.3175      10.7316      39.6186    3193.9682
 1972.5000  196    25.74    12.40     0.00       2.0593       9.3123      10.4975      27.6006    2298.4834
 1972.5000  197    26.63    11.11     0.00       1.4112       6.9186       9.9844      17.4031    1576.2796
 1972.5000  198    25.14     9.58     0.00       1.0472       6.1221       9.1644      19.0401    1073.5144
 1972.5000  199    28.16    13.48     0.00       0.8142       5.0081       8.2093      15.1136     837.3612
 1972.5000  200    35.80    16.88     0.03       0.7905       4.9430       7.8296      14.2617     840.9929
 1972.5000  201    25.83    14.62     0.01       0.7697       4.8421       7.5393      14.0922     808.9358
 1972.5000  202    23.58    15.16     0.04       0.7379       4.6623       7.3671      13.3107     778.6817
 1972.5000  203    25.02    11.35     0.00       0.7076       4.4920       7.1932      12.7455     742.1936
 1972.5000  204    32.31    11.58     0.00       0.6755       4.3124       7.0213      11.7847     717.0764
 1972.5000  205    27.30    10.85     0.00       0.6431       4.1242       6.7580      11.0544     683.5117
 1972.5000  206    27.16    10.29     0.00       0.6104       3.9320       6.5218      10.3065     650.5907
 1972.5000  207    24.78     8.41     0.00       0.5758       3.7246       6.2607       9.5974     613.4798
 1972.5000  208    24.82     7.68     0.00       0.5437       3.5316       6.0045       8.9662     578.3297
 1972.5000  209    26.75    10.71     0.00       0.5167       3.3703       5.7491       8.3316     552.7237
 1972.5000  210    31.56    13.54     0.00       0.4944       3.2405       5.4305       7.6667     536.4875
 1972.5000  211    33.59    15.35     0.00       0.4761       3.1371       5.0116       7.1086     523.2910
 1972.5000  212    30.86    14.15     0.00       0.4565       3.0220       4.5206       6.6419     504.5573
 1972.5000  213    28.76    13.62     0.00       0.4326       2.8757       3.9876       6.0425     483.8146
 1972.5834  214    31.38    16.76     0.00       0.4931       3.2918       3.3045       8.6709     469.8949
 1972.5834  215    30.26    16.63     0.00       0.4585       3.0739       2.2847       8.2870     454.7543
 1972.5834  216    31.54    10.65     0.00       0.4459       2.9958       1.3590       7.8246     448.4729
 1972.5834  217    23.57     9.31     0.00       0.4304       2.8926       1.3438       7.3138     440.3491
 1972.5834  218    24.88    12.33     0.00       0.4211       2.8319       1.3486       6.9352     438.6469
 1972.5834  219    34.27    16.09     0.00       0.4207       2.8299       1.3695       6.5025     454.3082
 1972.5834  220    20.73     5.80     0.00       0.4048       2.7246       1.3358       6.1974     438.3919
 1972.5834  221    19.64     9.74     0.00       0.3922       2.6420       1.3364       5.9116     427.7132
 1972.5834  222    17.08    11.81     0.00       0.3781       2.5489       1.3327       5.5793     416.2084
 1972.5834  223    25.03    13.65     0.00       0.3749       2.5296       1.3480       5.3649     419.3975
 1972.5834  224    25.76    13.91     0.00       0.3665       2.4738       1.3500       4.8874     423.1485
 1972.5834  225    32.35    12.55     0.00       0.3652       2.4668       1.3606       4.5387     434.6552
 1972.5834  226    22.14     4.36     0.00       0.3498       2.3639       1.3347       4.1978     421.5024
 1972.5834  227    26.31     8.02     0.00       0.3446       2.3304       1.3448       4.0106     420.3101
 1972.5834  228    33.90    10.06     0.00       0.3428       2.3196       1.3601       3.6323     432.0624
 1972.5834  229    31.40    15.92     0.00       0.3424       2.3180       1.3640       3.2981     444.5114
 1972.5834  230    31.57    16.53     0.03       0.3393       2.2969       1.3666       2.8539     456.3988
 1972.5834  231    31.15    12.59     0.00       0.3347       2.2662       1.3627       2.4984     462.6173
 1972.5834  232    23.43     9.37     0.00       0.3228       2.1861       1.3465       2.2086     454.1931
 1972.5834  233    27.62    11.51     0.00       0.3180       2.1541       1.3554       1.9755     455.7380
 1972.5834  234    30.39    14.02     0.00       0.3180       2.1549       1.3632       1.7905     463.7019
 1972.5834  235    31.23    16.91     0.59       3.3830      48.0566       9.9673       4.0062    1495.6880
 1972.5834  236    30.82    11.01     0.00       1.1255      11.2363       9.5244       3.9172    1173.5301
 1972.5834  237    33.10    12.00     0.00       0.8934       6.2557       9.0716       3.6497    1143.1634
 1972.5834  238    29.66    11.09     0.00       0.7321       4.5404       8.4328       3.2731    1094.5962
 1972.5834  239    27.02    13.30     0.00       0.6425       4.0829       7.6862       2.9798    1053.7018
 1972.5834  240    23.48     5.44     0.00       0.6016       3.8389       7.4530       2.7692     988.5708
 1972.5834  241    24.95     7.97     0.00       0.5703       3.6544       7.3201       2.5820     940.1122
 1972.5834  242    29.16    10.85     0.31       1.0077       7.5593       9.1610       2.7132     909.4600
 1972.5834  243    14.09     4.02     0.00       0.7007       4.3048       8.4376       2.6210     802.7913
 1972.5834  244    16.34     3.29     0.00       0.5271       3.3177       7.8259       2.4903     730.7395
 1972.6666  245    18.64     6.55     0.02       0.5113       3.2929       7.0804       4.6422     712.3295
 1972.6666  246    14.10     9.26     0.00       0.4583       2.9745       6.7406       4.3553     674.3148
 1972.6666  247    19.92    11.87     0.59       2.6641      34.6846      10.4192       7.4091    1835.3516
 1972.6666  248    24.90    11.13     0.00       1.2489      11.7913      10.0446       6.4210    1254.9369
 1972.6666  249    23.62     4.34     0.00       1.0503       7.4960       9.6544      11.0353    1141.7736
 1972.6666  250    27.36     6.25     0.00       0.9139       5.7913       9.3472      10.8282    1119.5040
 1972.6666  251    30.81    10.74     0.00       0.8472       5.5212       8.9777      10.8386    1134.0827
 1972.6666  252    33.65    13.56     0.00       0.8161       5.4621       8.4709      10.6177    1159.4631
 1972.6666  253    35.97    18.05     0.00       0.8221       5.5580       8.2819      10.4920    1191.1722
 1972.6666  254    28.96    14.99     0.13       0.8149       6.8896       8.2571      10.1753    1179.8265
 1972.6666  255    22.59    11.23     0.04       0.7771       5.2833       7.9962       9.6883    1135.9987
 1972.6666  256    19.11    11.48     0.11       0.7719       5.1956       8.2600       9.5314    1095.1526
 1972.6666  257    23.69    14.68     0.00       0.7434       5.0799       7.9165       9.4069    1080.3812
 1972.6666  258    27.67    14.99     0.92       3.6095      42.2222      11.1538      30.5265    4172.9704
 1972.6666  259    20.32     8.39     8.88       6.5220      32.9584       5.1768     185.2022   13563.6091
 1972.6666  260    22.46     7.37     0.00       6.2525      21.5400       5.6384     208.4384   12980.9701
 1972.6666  261    27.40     8.33     0.00       6.4273      19.1182       6.1981     230.7097   12893.1880
 1972.6666  262    27.70     9.77     0.00       6.6293      19.8084       6.7187     249.9851   12860.8310
 1972.6666  263    29.27    11.93     0.53       7.0648      20.8248       5.8017     278.3219   13145.1154
 1972.6666  264    26.56     9.40     0.18       6.9340      20.3989       5.8275     294.9716   12890.7633
 1972.6666  265    14.70     1.93     0.00       6.2567      18.3919       6.0485     278.1626   11347.7135
 1972.6666  266    18.60     2.54     0.00       5.9441      17.5190       6.4773     273.3472   10510.4017
 1972.6666  267    25.27     4.68     0.00       5.9434      17.6505       7.0301     275.4634   10303.5605
 1972.6666  268    27.05     6.49     0.00       6.0249      18.1271       7.5435     276.0165   10229.8927
 1972.6666  269    18.38     2.81     0.00       5.6855      17.3495       7.7809     258.3745    9368.8595
 1972.6666  270    22.16     4.49     0.00       5.6220      17.5355       8.1910     253.1020    8948.9025
 1972.6666  271    18.66     1.26     0.00       5.3197      16.9857       8.4301     234.4808    8186.5138
 1972.6666  272    24.99     1.96     0.00       5.2528      17.3216       8.8341     225.3776    7791.9430
 1972.6666  273    21.88     6.36     0.00       5.1736      17.6108       9.1385     214.0520    7446.7415
 1972.6666  274    12.16     3.50     0.00       4.7426      16.5238       9.1741     191.8979    6642.3124
 1972.7500  275    14.22     2.53     0.93       4.6899      34.0376       6.8688     230.8998    8487.4928
 1972.7500  276    10.12     4.43     0.70       3.8865      18.8809       5.5727     216.7857    6402.8382
 1972.7500  277     8.24     5.02     0.00       3.8073      12.7839       5.7254     204.1360    6034.6138
 1972.7500  278    10.02     5.45     0.03       3.6376      10.5383       5.8261     194.9140    5784.7923
 1972.7500  279    16.77     9.36     1.47       3.7295      10.7988       4.9304     195.4035    5852.8745
 1972.7500  280    19.01     5.95     4.17      17.4151      53.3710       4.9496    1249.7382    5805.2194
 1972.7500  281    12.60     2.98     0.00      15.6361      47.8964       5.1247    1133.9815    5493.9175
 1972.7500  282    14.68    -1.52     0.00      14.0232      42.9709       5.3633    1020.0277    5159.7762
 1972.7500  283    18.41     0.47     0.00      13.1274      40.2970       5.6957     952.8734    5016.1564
 1972.7500  284    21.76     3.21     0.00      12.6914      39.0997       6.0635     916.6440    5007.5340
 1972.7500  285    21.28     4.31     0.00      12.2630      37.9901       6.3868     878.9224    4988.7413
 1972.7500  286    11.62     4.37     0.00      11.3369      35.2870       6.5129     807.1851    4785.3476
 1972.7500  287     8.34     2.20     0.00      10.2853      32.1845       6.6139     727.3280    4517.1380
 1972.7500  288    22.38     8.87     0.00      10.4909      33.2098       7.0434     731.5833    4665.1614
 1972.7500  289    15.49    10.83     1.18      10.2885      31.3766       4.8369     728.7899    4793.2157
 1972.7500  290    15.99    10.13     0.36       9.9849      30.4341       4.8444     707.2606    4816.1405
 1972.7500  291    13.42    10.23     4.42       9.5810      29.1864       4.8008     676.4866    4792.8876
 1972.7500  292    11.02     5.96     0.69       8.8134      26.8377       4.7626     623.0212    4618.7782
 1972.7500  293    12.95     0.88     0.00       7.8579      23.9236       4.9278     563.1142    4381.0812
 1972.7500  294    19.87     1.56     0.00       7.2964      22.2209       5.2244     529.5716    4289.1294
 1972.7500  295    16.28     2.84     0.00       6.8263      20.8040       5.4429     496.3003    4190.4530
 1972.7500  296     9.93     1.36     0.00       6.2109      18.9484       5.5568     450.7971    4001.5930
 1972.7500  297     6.17    -3.04     0.00       5.4460      16.6399       5.6221     394.4627    3730.4905
 1972.7500  298     8.40    -6.24     0.00       4.7681      14.6068       5.7388     344.2575    3486.0238
 1972.7500  299    11.51    -4.17     0.00       4.3560      13.3957       5.9328     313.0384    3347.9491
 1972.7500  300    19.59    -0.74     0.00       4.2314      13.0969       6.2311     301.7022    3326.1976
 1972.7500  301    20.08     3.31     0.00       4.2271      13.1885       6.5075     298.4594    3354.7413
 1972.7500  302    13.23     1.81     0.00       4.0167      12.6249       6.6293     281.0163    3290.1490
 1972.7500  303    11.66    -0.58     0.00       3.7287      11.8183       6.7427     258.2600    3181.5842
 1972.7500  304    11.62    -4.09     0.00       3.3774      10.8114       6.8418     231.2604    3036.1548
 1972.7500  305    11.19    -6.25     0.00       3.0279       9.7983       6.9428     204.7714    2885.5389
 1972.8334  306    13.55     2.97     0.00       3.0537       9.9995       7.2084     203.7960    2986.1674
 1972.8334  307     5.05    -0.08     0.00       2.8338       9.3443       7.2073     187.6629    2896.5023
 1972.8334  308     2.67    -4.23     0.00       2.5239       8.3799       7.1976     165.8922    2759.4602
 1972.8334  309     8.76    -6.31     0.00       2.2768       7.6505       7.2878     147.7121    2640.8413
 1972.8334  310     9.71    -3.76     0.00       2.1296       7.2478       7.4270     136.2936    2566.6168
 1972.8334  311     9.48    -7.06     0.00       1.9194       6.6199       7.4748     121.1377    2456.6901
 1972.8334  312    13.06    -2.80     0.00       1.8428       6.4530       7.6610     114.4937    2408.3102
 1972.8334  313     8.72    -5.21     0.00       1.6893       5.9921       7.6946     103.5855    2320.6453
 1972.8334  314     9.09    -8.75     0.00       1.4979       5.3852       7.7171      90.6262    2209.4719
 1972.8334  315    11.57     0.49     0.00       1.5006       5.4712       7.9572      89.5517    2196.3456
 1972.8334  316    13.23    -2.48     0.00       1.4351       5.3135       8.0190      84.3718    2143.0479
 1972.8334  317    11.47    -0.36     0.78       1.3637      10.3200       6.1001      96.1277    3022.2425
 1972.8334  318     6.31    -1.44     0.22       1.2850       0.0000       5.5845      91.2303    2387.8948
 1972.8334  319     6.78    -5.38     0.00       1.1553       4.0804       5.6261      83.4532    2330.4109
 1972.8334  320     8.48    -4.01     0.00       1.0863       3.3143       5.7374      78.5430    2297.3698
 1972.8334  321     6.74    -0.55     0.00       1.0629       3.2463       5.8496      76.8481    2294.1151
 1972.8334  322     3.36    -7.09     0.51       1.0050       0.0000       5.8091      72.6704    2266.8669
 1972.8334  323    -3.78   -15.01     0.00       0.9273       0.0000       5.7641      67.0552    2222.6311
 1972.8334  324     0.89   -12.06     0.00       0.9491       0.0000       5.7608      63.6273    2203.4332
 1972.8334  325     3.04    -8.94     0.00       0.8807       0.0000       5.3314      60.8188    2184.7279
 1972.8334  326    -4.50    -9.87     0.00       0.8191       0.0000       5.3044      57.1657    2155.8996
 1972.8334  327     0.99   -10.00     0.00       0.7854       0.0000       5.1705      54.5231    2136.8775
 1972.8334  328     4.42    -9.06     0.00       0.7350       2.2358       4.8627      48.3953    2076.5907
 1972.8334  329     2.36    -9.61     0.00       0.7001       2.1298       4.9063      46.5458    2023.0496
 1972.8334  330    -3.45    -9.87     0.00       0.6954       2.1154       4.9179      45.9108    1972.5630
 1972.8334  331     0.02    -6.54     0.76       0.6485       0.0000       4.9957      45.2098    1980.1408
 1972.8334  332    -2.88    -9.56     0.31       0.7067       0.0000       4.9826      44.6121    1976.5487
